"","x_names","importance","RSimportance","order","rel_imp"
"878","naLatMin",3.8022558368892,0.110459353764203,5,0.114353080360708
"879","naLongMax",-2.68980861457383,-0.0781416438190793,3,0.115587563699141
"880","naLongMin",21.2938299622938,0.618607163142436,6,0.196728934479228
"881","phenoMean",-1.35091782157862,-0.0392455205439843,4,0.0955359621155036
"882","phenoRange",-6.71050886873507,-0.194947027466692,2,0.0704681101997601
"883","ITD",-47.2663104822402,-1,1,0.205077948763009
"884","naLatMax",24.5871786913832,0.520184005066812,7,0.265356286167568
"885","naLatMin",-2.97478272238729,-0.0629366390572208,2,0.0768312693532053
"886","naLongMax",15.904057587891,0.336477660846129,6,0.10948700951994
"887","naLongMin",3.34110647747003,0.0706868474264649,4,0.206630966591224
"888","phenoMean",1.99548958219535,0.0422180102875839,3,0.0535103210763112
"889","phenoRange",7.35887103911374,0.155689559096828,5,0.0831061985287426
"890","ITD",-15.2797361162548,-0.51003075883928,2,0.16241039080245
"891","naLatMax",10.0925089235633,0.336883434747359,6,0.151639058767277
"892","naLatMin",-21.2291707144835,-0.708620225287672,1,0.20091549903061
"893","naLongMax",4.61855365369185,0.1541652556569,5,0.0744914638579521
"894","naLongMin",29.9584600564644,1,7,0.128664867123411
"895","phenoMean",-10.1156480351618,-0.337655807945278,3,0.115980932384886
"896","phenoRange",2.77642674040488,0.092675883045123,4,0.165897788033415
"897","ITD",-20.3725562571286,-0.593262217099619,1,0.258865867636112
"898","naLatMax",13.0782050467618,0.380845919569392,5,0.11975986071223
"899","naLatMin",-1.86353539994336,-0.0542673746514835,3,0.0589298846078928
"900","naLongMax",16.5779648887874,0.482761224501722,6,0.214658351182839
"901","naLongMin",34.3398849108028,1,7,0.095713059666393
"902","phenoMean",-2.40963722694387,-0.0701702184850898,2,0.101987502540331
"903","phenoRange",7.56733966425557,0.220365900582125,4,0.150085473654202
"904","ITD",-10.3450420081533,-0.488511444749274,1,0.223137211643625
"905","naLatMax",21.1766625313411,1,7,0.0595240943525817
"906","naLatMin",6.76509677435087,0.319460007654116,5,0.129872041094344
"907","naLongMax",-6.94275686477331,-0.327849435882455,2,0.188598775284189
"908","naLongMin",6.35416959362798,0.300055288892851,4,0.200029631582223
"909","phenoMean",2.52043743947683,0.119019578073109,3,0.124923335859644
"910","phenoRange",10.6190036039733,0.501448402847112,6,0.0739149101833932
"911","ITD",2.35427226564596,0.0695897252655021,5,0.185202224697048
"912","naLatMax",-3.52254109701243,-0.104122480120317,3,0.14122475439264
"913","naLatMin",-15.5389087083749,-0.459313225458582,1,0.236886400289231
"914","naLongMax",0.093853376323819,0.00277420363350469,4,0.0975887886648608
"915","naLongMin",33.8307452237212,1,7,0.0934845359383423
"916","phenoMean",-7.59318261563345,-0.224446212030508,2,0.127788418335592
"917","phenoRange",9.81102397584087,0.290003188252609,6,0.117824877682286
"918","ITD",-9.19916396938372,-0.288971585774116,3,0.155726338503038
"919","naLatMax",4.77171841364045,0.14989308174595,6,0.14955960060557
"920","naLatMin",-20.2211409148519,-0.6352028484082,1,0.23553600976885
"921","naLongMax",-0.302961592791993,-0.00951687481483377,4,0.0578859155273848
"922","naLongMin",31.8341471004507,1,7,0.113761696256071
"923","phenoMean",-9.63897096091945,-0.302787159037252,2,0.125547472857568
"924","phenoRange",0.942517555065169,0.0296071244532204,5,0.161982966481518
"925","ITD",-9.18540107218762,-0.288573948284129,3,0.155709375202329
"926","naLatMax",4.75906476995719,0.149513570503173,6,0.149575955322612
"927","naLatMin",-20.219294932135,-0.635221230323245,1,0.235559578026219
"928","naLongMax",-0.302249989643073,-0.00949566297591901,4,0.0578598778708657
"929","naLongMin",31.8303198428144,1,7,0.113763775080421
"930","phenoMean",-9.64183948640157,-0.302913685254036,2,0.125529721395121
"931","phenoRange",0.937935996990287,0.029466747479197,5,0.162001717102432
"932","ITD",-6.0539735533206,-0.152122979478976,5,0.184399431259046
"933","naLatMax",-39.7965749425602,-1,1,0.153494411913164
"934","naLatMin",-16.4341185652672,-0.412953089279344,2,0.26612903618628
"935","naLongMax",19.564177811069,0.491604562435503,6,0.0437223688266294
"936","naLongMin",19.5868806176626,0.49217503380462,7,0.0782596304619029
"937","phenoMean",-12.8254972876957,-0.322276409620857,4,0.0721436026200236
"938","phenoRange",-13.7403048061059,-0.345263501342459,3,0.201851518732954
"939","ITD",2.39889284968281,0.0707583254227567,5,0.190749479774665
"940","naLatMax",-2.93667442960717,-0.0866208613604012,3,0.140105524968571
"941","naLatMin",-17.1874160599075,-0.506964193462853,1,0.236240064628967
"942","naLongMax",0.668017106245575,0.0197039946148251,4,0.0987755988829497
"943","naLongMin",33.9026232651812,1,7,0.0938962193358367
